"date","country","fork","cnt"
"2025-04-26 10:00:00","CH","Pectra","2"
"2025-04-26 10:00:00","CZ","Pectra","2"
"2025-04-26 10:00:00","DE","Pectra","40"
"2025-04-26 10:00:00","DK","Pectra","2"
"2025-04-26 10:00:00","EC","Pectra","1"
"2025-04-26 10:00:00","EE","Pectra","1"
"2025-04-26 10:00:00","ES","Pectra","2"
"2025-04-26 10:00:00","FI","Pectra","18"
"2025-04-26 10:00:00","FR","Pectra","17"
"2025-04-26 10:00:00","GB","Pectra","6"
"2025-04-26 10:00:00","IL","Pectra","1"
"2025-04-26 10:00:00","JP","Pectra","2"
"2025-04-26 10:00:00","NL","Pectra","9"
"2025-04-26 10:00:00","NO","Pectra","1"
"2025-04-26 10:00:00","PL","Pectra","1"
"2025-04-26 10:00:00","PT","Pectra","3"
"2025-04-26 10:00:00","RU","Pectra","1"
"2025-04-26 10:00:00","SE","Pectra","2"
"2025-04-26 10:00:00","SG","Pectra","1"
"2025-04-26 10:00:00","SI","Pectra","2"
"2025-04-26 10:00:00","UA","Pectra","1"
"2025-04-26 10:00:00","US","Pectra","32"
"2025-04-26 10:00:00","Unknown","Pectra","42"
"2025-04-26 11:00:00","DE","Altair","1"
"2025-04-26 11:00:00","NL","Altair","1"
"2025-04-26 11:00:00","FI","Bellatrix","2"
"2025-04-26 11:00:00","FR","Bellatrix","1"
"2025-04-26 11:00:00","US","Bellatrix","1"
"2025-04-26 11:00:00","FR","Capella","1"
"2025-04-26 11:00:00","AD","Deneb","1"
"2025-04-26 11:00:00","AE","Deneb","1"
"2025-04-26 11:00:00","AT","Deneb","3"
"2025-04-26 11:00:00","AU","Deneb","1"
"2025-04-26 11:00:00","BE","Deneb","3"
"2025-04-26 11:00:00","BG","Deneb","3"
"2025-04-26 11:00:00","CA","Deneb","5"
"2025-04-26 11:00:00","CH","Deneb","9"
"2025-04-26 11:00:00","CN","Deneb","3"
"2025-04-26 11:00:00","CZ","Deneb","1"
"2025-04-26 11:00:00","DE","Deneb","40"
"2025-04-26 11:00:00","EE","Deneb","2"
"2025-04-26 11:00:00","ES","Deneb","1"
"2025-04-26 11:00:00","FI","Deneb","19"
"2025-04-26 11:00:00","FR","Deneb","9"
"2025-04-26 11:00:00","GB","Deneb","8"
"2025-04-26 11:00:00","IE","Deneb","1"
"2025-04-26 11:00:00","JP","Deneb","1"
"2025-04-26 11:00:00","LV","Deneb","1"
"2025-04-26 11:00:00","NL","Deneb","4"
"2025-04-26 11:00:00","NZ","Deneb","1"
"2025-04-26 11:00:00","PL","Deneb","2"
"2025-04-26 11:00:00","RU","Deneb","4"
"2025-04-26 11:00:00","SG","Deneb","5"
"2025-04-26 11:00:00","SI","Deneb","1"
"2025-04-26 11:00:00","TR","Deneb","1"
"2025-04-26 11:00:00","UA","Deneb","1"
"2025-04-26 11:00:00","US","Deneb","48"
"2025-04-26 11:00:00","Unknown","Deneb","24"
"2025-04-26 11:00:00","AD","Pectra","1"
"2025-04-26 11:00:00","AR","Pectra","5"
"2025-04-26 11:00:00","AT","Pectra","3"
"2025-04-26 11:00:00","AU","Pectra","4"
"2025-04-26 11:00:00","BE","Pectra","1"
"2025-04-26 11:00:00","BG","Pectra","1"
"2025-04-26 11:00:00","BR","Pectra","3"
"2025-04-26 11:00:00","CA","Pectra","8"
"2025-04-26 11:00:00","CH","Pectra","2"
"2025-04-26 11:00:00","CZ","Pectra","2"
"2025-04-26 11:00:00","DE","Pectra","40"
"2025-04-26 11:00:00","DK","Pectra","1"
"2025-04-26 11:00:00","EC","Pectra","1"
"2025-04-26 11:00:00","EE","Pectra","1"
"2025-04-26 11:00:00","ES","Pectra","2"
"2025-04-26 11:00:00","FI","Pectra","18"
"2025-04-26 11:00:00","FR","Pectra","17"
"2025-04-26 11:00:00","GB","Pectra","6"
"2025-04-26 11:00:00","IL","Pectra","1"
"2025-04-26 11:00:00","JP","Pectra","1"
"2025-04-26 11:00:00","NL","Pectra","9"
"2025-04-26 11:00:00","PL","Pectra","1"
"2025-04-26 11:00:00","PT","Pectra","3"
"2025-04-26 11:00:00","RU","Pectra","1"
"2025-04-26 11:00:00","SE","Pectra","2"
"2025-04-26 11:00:00","SG","Pectra","1"
"2025-04-26 11:00:00","SI","Pectra","2"
"2025-04-26 11:00:00","UA","Pectra","2"
"2025-04-26 11:00:00","US","Pectra","33"
"2025-04-26 11:00:00","Unknown","Pectra","46"
"2025-04-26 12:00:00","DE","Altair","1"
"2025-04-26 12:00:00","NL","Altair","1"
"2025-04-26 12:00:00","FI","Bellatrix","2"
"2025-04-26 12:00:00","FR","Bellatrix","1"
"2025-04-26 12:00:00","US","Bellatrix","1"
"2025-04-26 12:00:00","FR","Capella","1"
"2025-04-26 12:00:00","AT","Deneb","3"
"2025-04-26 12:00:00","AU","Deneb","2"
"2025-04-26 12:00:00","BE","Deneb","3"
"2025-04-26 12:00:00","BG","Deneb","3"
"2025-04-26 12:00:00","CA","Deneb","5"
"2025-04-26 12:00:00","CH","Deneb","8"
"2025-04-26 12:00:00","CN","Deneb","2"
"2025-04-26 12:00:00","CZ","Deneb","1"
"2025-04-26 12:00:00","DE","Deneb","38"
"2025-04-26 12:00:00","EE","Deneb","2"
"2025-04-26 12:00:00","ES","Deneb","3"
"2025-04-26 12:00:00","FI","Deneb","19"
"2025-04-26 12:00:00","FR","Deneb","10"
"2025-04-26 12:00:00","GB","Deneb","8"
"2025-04-26 12:00:00","IE","Deneb","1"
"2025-04-26 12:00:00","JP","Deneb","1"
"2025-04-26 12:00:00","LV","Deneb","1"
"2025-04-26 12:00:00","NL","Deneb","4"
"2025-04-26 12:00:00","NZ","Deneb","1"
"2025-04-26 12:00:00","PL","Deneb","2"
"2025-04-26 12:00:00","RU","Deneb","4"
"2025-04-26 12:00:00","SG","Deneb","5"
"2025-04-26 12:00:00","SI","Deneb","1"
"2025-04-26 12:00:00","TR","Deneb","1"
"2025-04-26 12:00:00","US","Deneb","54"
"2025-04-26 12:00:00","Unknown","Deneb","23"
"2025-04-26 12:00:00","AD","Pectra","1"
"2025-04-26 12:00:00","AR","Pectra","6"
"2025-04-26 12:00:00","AT","Pectra","3"
"2025-04-26 12:00:00","AU","Pectra","3"
"2025-04-26 12:00:00","BE","Pectra","1"
"2025-04-26 12:00:00","BG","Pectra","1"
"2025-04-26 12:00:00","BR","Pectra","3"
"2025-04-26 12:00:00","CA","Pectra","8"
"2025-04-26 12:00:00","CH","Pectra","2"
"2025-04-26 12:00:00","CZ","Pectra","2"
"2025-04-26 12:00:00","DE","Pectra","40"
"2025-04-26 12:00:00","DK","Pectra","1"
"2025-04-26 12:00:00","EC","Pectra","1"
"2025-04-26 12:00:00","EE","Pectra","1"
"2025-04-26 12:00:00","ES","Pectra","2"
"2025-04-26 12:00:00","FI","Pectra","18"
"2025-04-26 12:00:00","FR","Pectra","17"
"2025-04-26 12:00:00","GB","Pectra","6"
"2025-04-26 12:00:00","IL","Pectra","1"
"2025-04-26 12:00:00","JP","Pectra","2"
"2025-04-26 12:00:00","NL","Pectra","9"
"2025-04-26 12:00:00","NO","Pectra","1"
"2025-04-26 12:00:00","PL","Pectra","1"
"2025-04-26 12:00:00","PT","Pectra","3"
"2025-04-26 12:00:00","RU","Pectra","1"
"2025-04-26 12:00:00","SE","Pectra","2"
"2025-04-26 12:00:00","SG","Pectra","1"
"2025-04-26 12:00:00","SI","Pectra","2"
"2025-04-26 12:00:00","UA","Pectra","1"
"2025-04-26 12:00:00","US","Pectra","33"
"2025-04-26 12:00:00","Unknown","Pectra","48"
"2025-04-26 13:00:00","DE","Altair","1"
"2025-04-26 13:00:00","NL","Altair","1"
"2025-04-26 13:00:00","FI","Bellatrix","2"
"2025-04-26 13:00:00","FR","Bellatrix","1"
"2025-04-26 13:00:00","US","Bellatrix","1"
"2025-04-26 13:00:00","FR","Capella","1"
"2025-04-26 13:00:00","AE","Deneb","1"
"2025-04-26 13:00:00","AT","Deneb","3"
"2025-04-26 13:00:00","AU","Deneb","2"
"2025-04-26 13:00:00","BE","Deneb","3"
"2025-04-26 13:00:00","BG","Deneb","3"
"2025-04-26 13:00:00","CA","Deneb","4"
"2025-04-26 13:00:00","CH","Deneb","7"
"2025-04-26 13:00:00","CN","Deneb","3"
"2025-04-26 13:00:00","CZ","Deneb","1"
"2025-04-26 13:00:00","DE","Deneb","39"
"2025-04-26 13:00:00","EE","Deneb","4"
"2025-04-26 13:00:00","ES","Deneb","3"
"2025-04-26 13:00:00","FI","Deneb","19"
"2025-04-26 13:00:00","FR","Deneb","10"
"2025-04-26 13:00:00","GB","Deneb","8"
"2025-04-26 13:00:00","HK","Deneb","1"
"2025-04-26 13:00:00","IE","Deneb","1"
"2025-04-26 13:00:00","LV","Deneb","1"
"2025-04-26 13:00:00","NL","Deneb","4"
"2025-04-26 13:00:00","NZ","Deneb","1"
"2025-04-26 13:00:00","PL","Deneb","2"
"2025-04-26 13:00:00","RU","Deneb","3"
"2025-04-26 13:00:00","SG","Deneb","6"
"2025-04-26 13:00:00","SI","Deneb","1"
"2025-04-26 13:00:00","TR","Deneb","1"
"2025-04-26 13:00:00","UA","Deneb","1"
"2025-04-26 13:00:00","US","Deneb","52"
"2025-04-26 13:00:00","Unknown","Deneb","21"
"2025-04-26 13:00:00","AD","Pectra","1"
"2025-04-26 13:00:00","AR","Pectra","5"
"2025-04-26 13:00:00","AT","Pectra","3"
"2025-04-26 13:00:00","AU","Pectra","2"
"2025-04-26 13:00:00","BE","Pectra","1"
"2025-04-26 13:00:00","BG","Pectra","1"
"2025-04-26 13:00:00","BR","Pectra","2"
"2025-04-26 13:00:00","CA","Pectra","8"
"2025-04-26 13:00:00","CH","Pectra","2"
"2025-04-26 13:00:00","CZ","Pectra","2"
"2025-04-26 13:00:00","DE","Pectra","38"
"2025-04-26 13:00:00","DK","Pectra","2"
"2025-04-26 13:00:00","EC","Pectra","1"
"2025-04-26 13:00:00","EE","Pectra","1"
"2025-04-26 13:00:00","ES","Pectra","2"
"2025-04-26 13:00:00","FI","Pectra","18"
"2025-04-26 13:00:00","FR","Pectra","17"
"2025-04-26 13:00:00","GB","Pectra","6"
"2025-04-26 13:00:00","IL","Pectra","1"
"2025-04-26 13:00:00","JP","Pectra","2"
"2025-04-26 13:00:00","NL","Pectra","9"
"2025-04-26 13:00:00","NO","Pectra","1"
"2025-04-26 13:00:00","PL","Pectra","1"
"2025-04-26 13:00:00","PT","Pectra","3"
"2025-04-26 13:00:00","RU","Pectra","2"
"2025-04-26 13:00:00","SE","Pectra","2"
"2025-04-26 13:00:00","SG","Pectra","1"
"2025-04-26 13:00:00","SI","Pectra","2"
"2025-04-26 13:00:00","UA","Pectra","1"
"2025-04-26 13:00:00","US","Pectra","35"
"2025-04-26 13:00:00","Unknown","Pectra","44"
"2025-04-26 14:00:00","DE","Altair","1"
"2025-04-26 14:00:00","NL","Altair","1"
"2025-04-26 14:00:00","FI","Bellatrix","2"
"2025-04-26 14:00:00","FR","Bellatrix","1"
"2025-04-26 14:00:00","US","Bellatrix","1"
"2025-04-26 14:00:00","FR","Capella","1"
"2025-04-26 14:00:00","AD","Deneb","1"
"2025-04-26 14:00:00","AT","Deneb","3"
"2025-04-26 14:00:00","AU","Deneb","2"
"2025-04-26 14:00:00","BE","Deneb","3"
"2025-04-26 14:00:00","BG","Deneb","3"
"2025-04-26 14:00:00","CA","Deneb","4"
"2025-04-26 14:00:00","CH","Deneb","6"
"2025-04-26 14:00:00","CN","Deneb","2"
"2025-04-26 14:00:00","CZ","Deneb","1"
"2025-04-26 14:00:00","DE","Deneb","42"
"2025-04-26 14:00:00","EE","Deneb","4"
"2025-04-26 14:00:00","ES","Deneb","3"
"2025-04-26 14:00:00","FI","Deneb","21"
"2025-04-26 14:00:00","FR","Deneb","12"
"2025-04-26 14:00:00","GB","Deneb","9"
"2025-04-26 14:00:00","IE","Deneb","2"
"2025-04-26 14:00:00","JP","Deneb","1"
"2025-04-26 14:00:00","LU","Deneb","1"
"2025-04-26 14:00:00","LV","Deneb","1"
"2025-04-26 14:00:00","NL","Deneb","5"
"2025-04-26 14:00:00","NZ","Deneb","1"
"2025-04-26 14:00:00","PL","Deneb","2"
"2025-04-26 14:00:00","RO","Deneb","1"
"2025-04-26 14:00:00","RU","Deneb","3"
"2025-04-26 14:00:00","SG","Deneb","6"
"2025-04-26 14:00:00","SI","Deneb","1"
"2025-04-26 14:00:00","TR","Deneb","1"
"2025-04-26 14:00:00","US","Deneb","48"
"2025-04-26 14:00:00","Unknown","Deneb","21"
"2025-04-26 14:00:00","AD","Pectra","1"
"2025-04-26 14:00:00","AR","Pectra","6"
"2025-04-26 14:00:00","AT","Pectra","3"
"2025-04-26 14:00:00","AU","Pectra","4"
"2025-04-26 14:00:00","BE","Pectra","1"
"2025-04-26 14:00:00","BG","Pectra","1"
"2025-04-26 14:00:00","BR","Pectra","3"
"2025-04-26 14:00:00","CA","Pectra","8"
"2025-04-26 14:00:00","CH","Pectra","3"
"2025-04-26 14:00:00","CZ","Pectra","2"
"2025-04-26 14:00:00","DE","Pectra","40"
"2025-04-26 14:00:00","DK","Pectra","2"
"2025-04-26 14:00:00","EC","Pectra","1"
"2025-04-26 14:00:00","EE","Pectra","1"
"2025-04-26 14:00:00","ES","Pectra","2"
"2025-04-26 14:00:00","FI","Pectra","18"
"2025-04-26 14:00:00","FR","Pectra","19"
"2025-04-26 14:00:00","GB","Pectra","6"
"2025-04-26 14:00:00","IL","Pectra","1"
"2025-04-26 14:00:00","JP","Pectra","1"
"2025-04-26 14:00:00","NL","Pectra","9"
"2025-04-26 14:00:00","NO","Pectra","1"
"2025-04-26 14:00:00","PL","Pectra","1"
"2025-04-26 14:00:00","PT","Pectra","4"
"2025-04-26 14:00:00","RU","Pectra","2"
"2025-04-26 14:00:00","SE","Pectra","2"
"2025-04-26 14:00:00","SG","Pectra","1"
"2025-04-26 14:00:00","SI","Pectra","2"
"2025-04-26 14:00:00","UA","Pectra","1"
"2025-04-26 14:00:00","US","Pectra","36"
"2025-04-26 14:00:00","Unknown","Pectra","46"
"2025-04-26 15:00:00","DE","Altair","1"
"2025-04-26 15:00:00","NL","Altair","1"
"2025-04-26 15:00:00","FI","Bellatrix","2"
"2025-04-26 15:00:00","FR","Bellatrix","1"
"2025-04-26 15:00:00","US","Bellatrix","1"
"2025-04-26 15:00:00","FR","Capella","1"
"2025-04-26 15:00:00","AD","Deneb","1"
"2025-04-26 15:00:00","AT","Deneb","3"
"2025-04-26 15:00:00","AU","Deneb","1"
"2025-04-26 15:00:00","BE","Deneb","4"
"2025-04-26 15:00:00","BG","Deneb","3"
"2025-04-26 15:00:00","CA","Deneb","4"
"2025-04-26 15:00:00","CH","Deneb","6"
"2025-04-26 15:00:00","CN","Deneb","2"
"2025-04-26 15:00:00","CZ","Deneb","1"
"2025-04-26 15:00:00","DE","Deneb","43"
"2025-04-26 15:00:00","EE","Deneb","4"
"2025-04-26 15:00:00","ES","Deneb","3"
"2025-04-26 15:00:00","FI","Deneb","21"
"2025-04-26 15:00:00","FR","Deneb","10"
"2025-04-26 15:00:00","GB","Deneb","9"
"2025-04-26 15:00:00","HK","Deneb","1"
"2025-04-26 15:00:00","IE","Deneb","1"
"2025-04-26 15:00:00","JP","Deneb","1"
"2025-04-26 15:00:00","LV","Deneb","1"
"2025-04-26 15:00:00","NL","Deneb","5"
"2025-04-26 15:00:00","NZ","Deneb","1"
"2025-04-26 15:00:00","PL","Deneb","2"
"2025-04-26 15:00:00","PT","Deneb","1"
"2025-04-26 15:00:00","RO","Deneb","1"
"2025-04-26 15:00:00","RU","Deneb","3"
"2025-04-26 15:00:00","SG","Deneb","6"
"2025-04-26 15:00:00","SI","Deneb","1"
"2025-04-26 15:00:00","TR","Deneb","1"
"2025-04-26 15:00:00","US","Deneb","50"
"2025-04-26 15:00:00","Unknown","Deneb","22"
"2025-04-26 15:00:00","AD","Pectra","1"
"2025-04-26 15:00:00","AR","Pectra","6"
"2025-04-26 15:00:00","AT","Pectra","3"
"2025-04-26 15:00:00","AU","Pectra","4"
"2025-04-26 15:00:00","BE","Pectra","1"
"2025-04-26 15:00:00","BG","Pectra","1"
"2025-04-26 15:00:00","BR","Pectra","3"
"2025-04-26 15:00:00","CA","Pectra","8"
"2025-04-26 15:00:00","CH","Pectra","3"
"2025-04-26 15:00:00","CZ","Pectra","2"
"2025-04-26 15:00:00","DE","Pectra","40"
"2025-04-26 15:00:00","DK","Pectra","2"
"2025-04-26 15:00:00","EC","Pectra","1"
"2025-04-26 15:00:00","EE","Pectra","1"
"2025-04-26 15:00:00","ES","Pectra","2"
"2025-04-26 15:00:00","FI","Pectra","18"
"2025-04-26 15:00:00","FR","Pectra","19"
"2025-04-26 15:00:00","GB","Pectra","6"
"2025-04-26 15:00:00","IL","Pectra","1"
"2025-04-26 15:00:00","JP","Pectra","2"
"2025-04-26 15:00:00","NL","Pectra","9"
"2025-04-26 15:00:00","NO","Pectra","1"
"2025-04-26 15:00:00","PL","Pectra","1"
"2025-04-26 15:00:00","PT","Pectra","3"
"2025-04-26 15:00:00","RU","Pectra","2"
"2025-04-26 15:00:00","SE","Pectra","2"
"2025-04-26 15:00:00","SG","Pectra","1"
"2025-04-26 15:00:00","SI","Pectra","2"
"2025-04-26 15:00:00","UA","Pectra","1"
"2025-04-26 15:00:00","US","Pectra","34"
"2025-04-26 15:00:00","Unknown","Pectra","46"
"2025-04-26 16:00:00","DE","Altair","1"
"2025-04-26 16:00:00","NL","Altair","1"
"2025-04-26 16:00:00","FI","Bellatrix","2"
"2025-04-26 16:00:00","FR","Bellatrix","2"
"2025-04-26 16:00:00","US","Bellatrix","1"
"2025-04-26 16:00:00","FR","Capella","1"
"2025-04-26 16:00:00","AD","Deneb","1"
"2025-04-26 16:00:00","AT","Deneb","3"
"2025-04-26 16:00:00","AU","Deneb","1"
"2025-04-26 16:00:00","BE","Deneb","4"
"2025-04-26 16:00:00","BG","Deneb","3"
"2025-04-26 16:00:00","CA","Deneb","5"
"2025-04-26 16:00:00","CH","Deneb","8"
"2025-04-26 16:00:00","CN","Deneb","3"
"2025-04-26 16:00:00","CZ","Deneb","1"
"2025-04-26 16:00:00","DE","Deneb","43"
"2025-04-26 16:00:00","EE","Deneb","3"
"2025-04-26 16:00:00","ES","Deneb","4"
"2025-04-26 16:00:00","FI","Deneb","21"
"2025-04-26 16:00:00","FR","Deneb","11"
"2025-04-26 16:00:00","GB","Deneb","9"
"2025-04-26 16:00:00","IE","Deneb","2"
"2025-04-26 16:00:00","LU","Deneb","1"
"2025-04-26 16:00:00","LV","Deneb","1"
"2025-04-26 16:00:00","NL","Deneb","6"
"2025-04-26 16:00:00","NZ","Deneb","1"
"2025-04-26 16:00:00","PL","Deneb","1"
"2025-04-26 16:00:00","PT","Deneb","1"
"2025-04-26 16:00:00","RO","Deneb","1"
"2025-04-26 16:00:00","RU","Deneb","3"
"2025-04-26 16:00:00","SG","Deneb","5"
"2025-04-26 16:00:00","SI","Deneb","1"
"2025-04-26 16:00:00","TR","Deneb","1"
"2025-04-26 16:00:00","US","Deneb","52"
"2025-04-26 16:00:00","Unknown","Deneb","22"
"2025-04-26 16:00:00","AD","Pectra","1"
"2025-04-26 16:00:00","AR","Pectra","6"
"2025-04-26 16:00:00","AT","Pectra","2"
"2025-04-26 16:00:00","AU","Pectra","2"
"2025-04-26 16:00:00","BE","Pectra","1"
"2025-04-26 16:00:00","BG","Pectra","1"
"2025-04-26 16:00:00","BR","Pectra","3"
"2025-04-26 16:00:00","CA","Pectra","7"
"2025-04-26 16:00:00","CH","Pectra","2"
"2025-04-26 16:00:00","CZ","Pectra","2"
"2025-04-26 16:00:00","DE","Pectra","42"
"2025-04-26 16:00:00","DK","Pectra","2"
"2025-04-26 16:00:00","EC","Pectra","1"
"2025-04-26 16:00:00","EE","Pectra","2"
"2025-04-26 16:00:00","ES","Pectra","2"
"2025-04-26 16:00:00","FI","Pectra","17"
"2025-04-26 16:00:00","FR","Pectra","18"
"2025-04-26 16:00:00","GB","Pectra","7"
"2025-04-26 16:00:00","IL","Pectra","1"
"2025-04-26 16:00:00","JP","Pectra","2"
"2025-04-26 16:00:00","NL","Pectra","9"
"2025-04-26 16:00:00","NO","Pectra","1"
"2025-04-26 16:00:00","PL","Pectra","1"
"2025-04-26 16:00:00","PT","Pectra","4"
"2025-04-26 16:00:00","RU","Pectra","2"
"2025-04-26 16:00:00","SE","Pectra","2"
"2025-04-26 16:00:00","SG","Pectra","1"
"2025-04-26 16:00:00","SI","Pectra","2"
"2025-04-26 16:00:00","UA","Pectra","2"
"2025-04-26 16:00:00","US","Pectra","39"
"2025-04-26 16:00:00","Unknown","Pectra","43"
"2025-04-26 17:00:00","DE","Altair","1"
"2025-04-26 17:00:00","NL","Altair","1"
"2025-04-26 17:00:00","FI","Bellatrix","2"
"2025-04-26 17:00:00","FR","Bellatrix","1"
"2025-04-26 17:00:00","US","Bellatrix","1"
"2025-04-26 17:00:00","FR","Capella","1"
"2025-04-26 17:00:00","AD","Deneb","1"
"2025-04-26 17:00:00","AT","Deneb","3"
"2025-04-26 17:00:00","AU","Deneb","3"
"2025-04-26 17:00:00","BE","Deneb","4"
"2025-04-26 17:00:00","BG","Deneb","3"
"2025-04-26 17:00:00","CA","Deneb","5"
"2025-04-26 17:00:00","CH","Deneb","7"
"2025-04-26 17:00:00","CN","Deneb","3"
"2025-04-26 17:00:00","CZ","Deneb","2"
"2025-04-26 17:00:00","DE","Deneb","41"
"2025-04-26 17:00:00","EE","Deneb","2"
"2025-04-26 17:00:00","ES","Deneb","4"
"2025-04-26 17:00:00","FI","Deneb","21"
"2025-04-26 17:00:00","FR","Deneb","11"
"2025-04-26 17:00:00","GB","Deneb","9"
"2025-04-26 17:00:00","IE","Deneb","1"
"2025-04-26 17:00:00","JP","Deneb","1"
"2025-04-26 17:00:00","LU","Deneb","1"
"2025-04-26 17:00:00","LV","Deneb","1"
"2025-04-26 17:00:00","NL","Deneb","3"
"2025-04-26 17:00:00","NZ","Deneb","1"
"2025-04-26 17:00:00","PL","Deneb","1"
"2025-04-26 17:00:00","PT","Deneb","1"
"2025-04-26 17:00:00","RO","Deneb","1"
"2025-04-26 17:00:00","RU","Deneb","3"
"2025-04-26 17:00:00","SG","Deneb","5"
"2025-04-26 17:00:00","SI","Deneb","1"
"2025-04-26 17:00:00","TR","Deneb","1"
"2025-04-26 17:00:00","US","Deneb","54"
"2025-04-26 17:00:00","Unknown","Deneb","21"
"2025-04-26 17:00:00","AD","Pectra","1"
"2025-04-26 17:00:00","AR","Pectra","6"
"2025-04-26 17:00:00","AT","Pectra","3"
"2025-04-26 17:00:00","AU","Pectra","4"
"2025-04-26 17:00:00","BE","Pectra","2"
"2025-04-26 17:00:00","BG","Pectra","1"
"2025-04-26 17:00:00","BR","Pectra","3"
"2025-04-26 17:00:00","CA","Pectra","8"
"2025-04-26 17:00:00","CH","Pectra","3"
"2025-04-26 17:00:00","CZ","Pectra","1"
"2025-04-26 17:00:00","DE","Pectra","40"
"2025-04-26 17:00:00","DK","Pectra","2"
"2025-04-26 17:00:00","EC","Pectra","1"
"2025-04-26 17:00:00","EE","Pectra","2"
"2025-04-26 17:00:00","ES","Pectra","2"
"2025-04-26 17:00:00","FI","Pectra","18"
"2025-04-26 17:00:00","FR","Pectra","21"
"2025-04-26 17:00:00","GB","Pectra","6"
"2025-04-26 17:00:00","IL","Pectra","1"
"2025-04-26 17:00:00","JP","Pectra","1"
"2025-04-26 17:00:00","NL","Pectra","8"
"2025-04-26 17:00:00","NO","Pectra","1"
"2025-04-26 17:00:00","PL","Pectra","1"
"2025-04-26 17:00:00","PT","Pectra","4"
"2025-04-26 17:00:00","RU","Pectra","2"
"2025-04-26 17:00:00","SE","Pectra","2"
"2025-04-26 17:00:00","SG","Pectra","1"
"2025-04-26 17:00:00","SI","Pectra","2"
"2025-04-26 17:00:00","UA","Pectra","1"
"2025-04-26 17:00:00","US","Pectra","36"
"2025-04-26 17:00:00","Unknown","Pectra","41"
"2025-04-26 18:00:00","DE","Altair","1"
"2025-04-26 18:00:00","NL","Altair","1"
"2025-04-26 18:00:00","FI","Bellatrix","2"
"2025-04-26 18:00:00","FR","Bellatrix","1"
"2025-04-26 18:00:00","US","Bellatrix","1"
"2025-04-26 18:00:00","FR","Capella","1"
"2025-04-26 18:00:00","AD","Deneb","1"
"2025-04-26 18:00:00","AE","Deneb","1"
"2025-04-26 18:00:00","AT","Deneb","3"
"2025-04-26 18:00:00","AU","Deneb","1"
"2025-04-26 18:00:00","BE","Deneb","4"
"2025-04-26 18:00:00","BG","Deneb","3"
"2025-04-26 18:00:00","CA","Deneb","5"
"2025-04-26 18:00:00","CH","Deneb","10"
"2025-04-26 18:00:00","CN","Deneb","2"
"2025-04-26 18:00:00","CZ","Deneb","1"
"2025-04-26 18:00:00","DE","Deneb","45"
"2025-04-26 18:00:00","EE","Deneb","3"
"2025-04-26 18:00:00","ES","Deneb","4"
"2025-04-26 18:00:00","FI","Deneb","20"
"2025-04-26 18:00:00","FR","Deneb","10"
"2025-04-26 18:00:00","GB","Deneb","9"
"2025-04-26 18:00:00","IE","Deneb","2"
"2025-04-26 18:00:00","JP","Deneb","1"
"2025-04-26 18:00:00","LU","Deneb","1"
"2025-04-26 18:00:00","LV","Deneb","1"
"2025-04-26 18:00:00","NL","Deneb","5"
"2025-04-26 18:00:00","NZ","Deneb","1"
"2025-04-26 18:00:00","PL","Deneb","1"
"2025-04-26 18:00:00","PT","Deneb","1"
"2025-04-26 18:00:00","RO","Deneb","1"
"2025-04-26 18:00:00","RU","Deneb","3"
"2025-04-26 18:00:00","SG","Deneb","6"
"2025-04-26 18:00:00","SI","Deneb","1"
"2025-04-26 18:00:00","TR","Deneb","1"
"2025-04-26 18:00:00","US","Deneb","50"
"2025-04-26 18:00:00","Unknown","Deneb","20"
"2025-04-26 18:00:00","AD","Pectra","1"
"2025-04-26 18:00:00","AR","Pectra","4"
"2025-04-26 18:00:00","AT","Pectra","3"
"2025-04-26 18:00:00","AU","Pectra","4"
"2025-04-26 18:00:00","BE","Pectra","1"
"2025-04-26 18:00:00","BG","Pectra","1"
"2025-04-26 18:00:00","BR","Pectra","3"
"2025-04-26 18:00:00","CA","Pectra","8"
"2025-04-26 18:00:00","CH","Pectra","2"
"2025-04-26 18:00:00","CZ","Pectra","2"
"2025-04-26 18:00:00","DE","Pectra","41"
"2025-04-26 18:00:00","DK","Pectra","2"
"2025-04-26 18:00:00","EC","Pectra","1"
"2025-04-26 18:00:00","EE","Pectra","2"
"2025-04-26 18:00:00","ES","Pectra","2"
"2025-04-26 18:00:00","FI","Pectra","18"
"2025-04-26 18:00:00","FR","Pectra","20"
"2025-04-26 18:00:00","GB","Pectra","6"
"2025-04-26 18:00:00","IL","Pectra","1"
"2025-04-26 18:00:00","JP","Pectra","1"
"2025-04-26 18:00:00","NL","Pectra","9"
"2025-04-26 18:00:00","NO","Pectra","1"
